magnitude,score,album_title,track_title,lyrics
0,0,magical mystery tour,Strawberry Fields Forever,"Let me take you down,
because I'm going to Strawberry Fields
Nothing is real
and nothing to get hung about
Strawberry Fields forever
Living is easy with eyes closed, misunderstanding all you see
It's getting hard to be someone but it all works out
It doesn't matter much to me
Let me take you down,
because I'm going to Strawberry Fields
Nothing is real
and nothing to get hung about
Strawberry Fields forever
No one I think is in my tree, I mean it must be high or low
That is you can't, you know, tune in but it's all right
That is I think it's not too bad
Let me take you down,
because I'm going to Strawberry Fields
Nothing is real
and nothing to get hung about
Strawberry Fields forever
Always, no, sometimes think it's me
But you know I know when it's a dream
I think, er, no, I mean, er, yes, but it's all wrong
That is I think I disagree
Let me take you down,
because I'm going to Strawberry Fields
Nothing is real
and nothing to get hung about
Strawberry Fields forever
Strawberry Fields forever
Strawberry Fields forever
Cranberry sauce"
0.6,-0.6,magical mystery tour,Penny Lane,"Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to have known
And all the people that come and go
Stop and say hello
On the corner is a banker with a motorcar
The little children laugh at him behind his back
And the banker never wears a mac
In the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile back
In Penny Lane there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine
Penny Lane is in my ears and in my eyes
A four of fish and finger pies
In summer meanwhile back
Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway
Penny Lane the barber shaves another customer
We see the banker sitting waiting for a trim
Then the fireman rushes in
From the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile back
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane"
3,0.3,magical mystery tour,Baby You're a Rich Man,"How does it feel to be
One of the beautiful people?
Now that you know who you are
What do you want to be?
And have you travelled very far?
Far as the eyes can see
How does it feel to be
One of the beautiful people?
How often have you been there?
Often enough to know
What did you see when you were there?
Nothing that doesn't show
Baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
You keep all your money in a big brown bag inside a zoo
What a thing to do
Baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
How does it feel to be
One of the beautiful people?
Tuned to a natural E
Happy to be that way
Now that you've found another key
What are you going to play?
Baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
You keep all your money in a big brown bag inside a zoo
What a thing to do
Baby, baby you're a rich man
Baby you're a rich man
Baby you're a rich man too
Baby you're a rich man
Baby you're a rich man
Baby, baby you're a rich man too
(fade out)"
1.6,0.8,magical mystery tour,All You Need Is Love,"Love, love, love
Love, love, love
Love, love, love
There's nothing you can do that can't be done
Nothing you can sing that can't be sung
Nothing you can say, but you can learn how to play the game
It's easy
There's nothing you can make that can't be made
No one you can save that can't be saved
Nothing you can do, but you can learn how to be you in time
It's easy
All you need is love
All you need is love
All you need is love, love
Love is all you need
All you need is love
All you need is love
All you need is love, love
Love is all you need
There's nothing you can know that isn't known
Nothing you can see that isn't shown
There's nowhere you can be that isn't where you're meant to be. It's easy
All you need is love
All you need is love
All you need is love, love
Love is all you need
All you need is love (
All together now
All you need is love (Everybody)
All you need is love, love
Love is all you need
(Yesterday)
(Oh yeah)
(She loves you, yeah, yeah, yeah)
(She loves you, yeah, yeah, yeah)
(Oh, yesterday)"
0.9,-0.9,the beatles (the white album),Back in the U.S.S.R.,"Flew in from Miami Beach BOAC
Didn't get to bed last night
On the way the paper bag was on my knee
Man I had a dreadful flight
I'm back in the U.S.S.R
You don't know how lucky you are boy
Back in the U.S.S.R
Been away so long I hardly knew the place
Gee it's good to be back home
Leave it till tomorrow to unpack my case
Honey disconnect the phone
I'm back in the U.S.S.R
You don't know how lucky you are boy
Back in the U.S
Back in the U.S
Back in the U.S.S.R
Well the Ukraine girls really knock me out
They leave the West behind
And Moscow girls make me sing and shout
That Georgia's always on my mind
I'm back in the U.S.S.R
You don't know how lucky you are boys
Back in the U.S.S.R
Well the Ukraine girls really knock me out
They leave the West behind
And Moscow girls make me sing and shout
That Georgia's always on my mind
Show me round your snow-peaked mountains way down south
Take me to your daddy's farm
Let me hear your balalaikas ringing out
Come and keep your comrade warm
I'm back in the U.S.S.R
You don't know how lucky you are boys
Back in the U.S.S.R"
0.7,0,the beatles (the white album),Dear Prudence,"Dear Prudence, won't you come out to play
Dear Prudence, greet the brand new day
The sun is up, the sky is blue
It's beautiful and so are you
Dear Prudence won't you come out to play
Dear Prudence open up your eyes
Dear Prudence see the sunny skies
The wind is low the birds will sing
That you are part of everything
Dear Prudence won't you open up your eyes?
Look around round round
Look around round round
Oh look around
Dear Prudence let me see you smile
Dear Prudence like a little child
The clouds will be a daisy chain
So let me see you smile again
Dear Prudence won't you let me see you smile?
Dear Prudence, won't you come out to play
Dear Prudence, greet the brand new day
The sun is up, the sky is blue
It's beautiful and so are you
Dear Prudence won't you come out to play"
0.8,-0.8,the beatles (the white album),Glass Onion,"I told you about Strawberry Fields
You know the place where nothing is real
Well
here's another place you can go
Where everything flows
Looking through the bent backed tulips
To see how the other half lives
Looking through a glass onion
I told you about the walrus and me, man
You know that we're as close as can be, man
Well here's another clue for you all
The walrus was Paul
Standing on the cast iron shore, yeah
Lady Madonna trying to make ends meet, yeah
Looking through a glass onion
Oh yeah, oh yeah, oh yeah
Looking through a glass onion
I told you about the fool on the hill
I tell you man he living there still
Well here's another place you can be
Listen to me
Fixing a hole in the ocean
Trying to make a dove-tail joint, yeah
Looking through a glass onion"
5.8,0.4,the beatles (the white album),Ob-La-Di Ob-La-Da,"Desmond has his barrow in the market place
Molly is the singer in a band
Desmond says to Molly ""Girl, I like your face""
And Molly says this as she takes him by the hand
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
Desmond takes a trolley to the jewelry store
Buys a twenty carat golden ring (ring!)
Takes it back to Molly waiting at the door
And as he gives it to her she begins to sing (sing!)
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
In a couple of years they have built a home sweet home
With a couple of kids running in the yard
Of Desmond and Molly Jones (Ha ha ha ha ha)
Happy ever after in the market place
Desmond lets the children lend a hand
Molly stays at home and does her pretty face
And in the evening she still sings it with the band
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
In a couple of years they have built a home sweet home
With a couple of kids running in the yard
Of Desmond and Molly Jones (Ha ha ha ha ha)
Happy ever after in the market place
Molly lets the children lend a hand
Desmond stays at home and does his pretty face
And in the evening she's a singer with the band
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
Ob-la-di, ob-la-da, life goes on, brah!
Lala how the life goes on
And if you want some fun
Take Ob-La-Di-la-da"
0.9,0.9,the beatles (the white album),Wild Honey Pie,"Honey Pie
Honey Pie
Honey Pie
Honey Pie
Honey Pie
Honey Pie
Honey Pie
Honey Pie
I love you, Honey Pie"
2.1,-0.1,the beatles (the white album),The Continuing Story of Bungalow Bill (Ft. Yoko Ono),"Hey, Bungalow Bill
What did you kill
Bungalow Bill?
Hey, Bungalow Bill
What did you kill
Bungalow Bill?
He went out tiger hunting with his elephant and gun
In case of accidents he always took his mum
He's the all American bullet-headed saxon mother's son
All the children sing
Hey, Bungalow Bill
What did you kill
Bungalow Bill?
Hey, Bungalow Bill
What did you kill
Bungalow Bill?
Deep in the jungle where the mighty tiger lies
Bill and his elephants were taken by surprise
So Captain Marvel zapped him right between the eyes
All the children sing
Hey, Bungalow Bill
What did you kill
Bungalow Bill?
Hey, Bungalow Bill
What did you kill
Bungalow Bill?
The children asked him if to kill was not a sin
""Not when he looked so fierce"", his mummy butted in
""If looks could kill
it would have been us instead of him""
All the children sing
Hey, Bungalow Bill
What did you kill
Bungalow Bill?"
0.9,-0.9,the beatles (the white album),While My Guitar Gently Weeps (Ft. Eric Clapton),"I look at you all, see the love there that's sleeping
While my guitar gently weeps
I look at the floor and I see it needs sweeping
Still my guitar gently weeps
I don't know why nobody told you
How to unfold your love
I don't know how someone controlled you
They bought and sold you
I look at the world and I notice it's turning
While my guitar gently weeps
With every mistake we must surely be learning
Still my guitar gently weeps
I don't know how you were diverted
You were perverted too
I don't know how you were inverted
No one alerted you
I look at you all, see the love there that's sleeping
While my guitar gently weeps
Look at you all
Still my guitar gently weeps
Oh, oh
Oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, oh, ooh"
0.5,0.5,the beatles (the white album),Happiness Is a Warm Gun,"She's not a girl who misses much
Do do do do do do, oh yeah
She's well-acquainted with the touch of the velvet hand
Like a lizard on a window pane
The man in the crowd with the multicoloured mirrors
On his hobnail boots
Lying with his eyes while his hands are busy
Working overtime
A soap impression of his wife which he ate
And donated to the National Trust
I need a fix because I'm going down
Down to the bits that I left uptown
I need a fix because I'm going down
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Happiness (is a warm gun)
Bang, bang, shoot, shoot
Happiness (is a warm gun, momma)
Bang, bang, shoot, shoot
When I hold you in my arms
And when I feel my finger on your trigger
I know nobody can do me no harm
Because:
Happiness is a warm gun momma
Happiness is a warm gun, yes it is
Happiness is a warm, yes it is, gun
Well don't you know that happiness is a warm gun momma?"
1.5,0.5,the beatles (the white album),Martha My Dear,"Martha my dear
Though I spend my days in conversation
Please, remember me
Martha my love
Don't forget me
Martha my dear
Hold your head up you silly girl
Look what you've done!
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl
Take a good look around you
Take a good look, you're bound to see
That you and me were meant to be for each other
Silly girl
Hold your hand out you silly girl
See what you've done!
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl
Martha my dear
You have always been my inspiration
Please, be good to me
Martha my love
Don't forget me Martha my dear"
0.7,-0.3,the beatles (the white album),I'm So Tired,"I'm so tired, I haven't slept a wink
I'm so tired, my mind is
on the blink
I wonder should I get up and fix myself a drink
No, no, no
I'm so tired, I don't know what to do
I'm so tired, my mind is set on you
I wonder should I call you but I know what you would do
You'd say I'm putting you on
But it's no joke, it's doing me harm
You know I can't sleep, I can't stop my brain
You know it's three weeks, I'm going insane
You know I'd give you everything I've got
For a little peace of mind
I'm so tired, I'm feeling so upset
Although I'm so tired, I'll have another cigarette
And curse Sir Walter Raleigh
He was such a stupid get
You'd say I'm putting you on
But it's no joke, it's doing me harm
You know I can't sleep, I can't stop my brain
You know it's three weeks, I'm going insane
You know I'd give you everything I've got
For a little peace of mind
I'd give you everything I've got for a little peace of mind
I'd give you everything I've got for a little peace of mind
Monsieur, monsieur, monsieur, how about another one?"
0.7,-0.7,the beatles (the white album),Blackbird,"Blackbird singing in the dead of night
Take these broken wings and learn to fly
All your life
You were only waiting for this moment to arise
Black bird singing in the dead of night
Take these sunken eyes and learn to see
All your life
You were only waiting for this moment to be free
Blackbird fly, blackbird fly
Into the light of the dark black night
Blackbird fly, blackbird fly
Into the light of the dark black night
Blackbird singing in the dead of night
Take these broken wings and learn to fly
All your life
You were only waiting for this moment to arise
You were only waiting for this moment to arise
You were only waiting for this moment to arise"
0.6,-0.6,the beatles (the white album),Piggies,"Have you seen the little piggies
Crawling in the dirt
And for all the little piggies
Life is getting worse
Always having dirt to play around in
Have you seen the bigger piggies
In their starched white shirts
You will find the bigger piggies
Stirring up the dirt
Always have clean shirts to play around in
In their sties with all their backing
They don't care what goes on around
In their eyes there's something lacking
What they need's a damn good whacking
Everywhere there's lots of piggies
Living piggy lives
You can see them out for dinner
With their piggy wives
Clutching forks and knives to eat their bacon
One more time"
0.8,-0.4,the beatles (the white album),Rocky Raccoon,"Now somewhere in the black mining hills of Dakota
There lived a young boy named Rocky Raccoon
And one day his woman ran off with another guy
Hit young Rocky in the eye
Rocky didn't like that
He said, ""I'm gonna get that boy""
So one day he walked into town
Booked himself a room in the local saloon
Rocky Raccoon checked into his room
Only to find Gideon's bible
But Rocky had come equipped with a gun
To shoot off the legs of his rival
His rival it seems had broken his dreams
By stealing the girl of his fancy
Her name was Magill and she called herself Lil
But everyone knew her as Nancy
Now she and her man who called himself Dan
Were in the next room at the hoedown
Rocky burst in, and grinning a grin
He said, ""Danny boy, this is a showdown""
But Daniel was hot, he drew first and shot
And Rocky collapsed in the corner
Now the doctor came in stinking of gin
And proceeded to lie on the table
He said, ""Rocky, you met your match""
And Rocky said, ""Doc it's only a scratch
And I'll be better, I'll be better Doc, as soon as I am able""
Now Rocky Raccoon, he fell back in his room
Only to find Gideon's bible
Gideon checked out, and he left it no doubt
To help with good Rocky's revival
C'mon Rocky boy
C'mon Rocky boy"
0.6,-0.6,the beatles (the white album),Don't Pass Me By,"I listen for your footsteps
Coming up the drive
Listen for your footsteps
But they don't arrive
Waiting for your knock dear
On my old front door
I don't hear it
Does it mean you don't love me any more
I hear the clock a'ticking
On the mantle shelf
See the hands a'moving
But I'm by myself
I wonder where you are tonight
And why I'm by myself
I don't see you
Does it mean you don't love me any more
Don't pass me by don't make me cry don't make me blue
Because you know darling I love only you
You'll never know it hurt me so
How I hate to see you go
Don't pass me by don't make me cry
I'm sorry that I doubted you
I was so unfair
You were in a car crash
And you lost your hair
You said that you would be late
About an hour or two
I said that's alright I'm waiting here
Just waiting to hear from you
Don't pass me by don't make me cry don't make me blue
Because you know darling I love only you
You'll never know it hurt me so
How I hate to see you go
Don't pass me by don't make me cry"
0.6,-0.6,the beatles (the white album),Why Don't We Do It in the Road?,"Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
No one will be watching us
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
No one will be watching us
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
Why don't we do it in the road
No one will be watching us
Why don't we do it in the road"
0.9,0.9,the beatles (the white album),I Will,"Who knows how long I've loved you
You know I love you still
Will I wait a lonely lifetime
If you want me to, I will
For if I ever saw you
I didn't catch your name
But it never really mattered
I will always feel the same
Love you forever and forever
Love you with all my heart
Love you whenever we're together
Love you when we're apart
And when at last I find you
Your song will fill the air
Sing it loud so I can hear you
Make it easy to be near you
For the things you do endear you to me
Oh, you know, I will
I will"
0.6,-0.6,the beatles (the white album),Julia,"Half of what I say is meaningless
But I say it just to reach you
Julia
Julia, Julia, ocean child, calls me
So I sing a song of love, Julia
Julia, seashell eyes, windy smile, calls me
So I sing a song of love, Julia
Her hair of floating sky is shimmering, glimmering
In the sun
Julia, Julia, morning moon, touch me
So I sing a song of love, Julia
When I cannot sing my heart
I can only speak my mind, Julia
Julia, sleeping sand, silent cloud, touch me
So I sing a song of love, Julia
Hum hum hum...calls me
So I sing a song of love for Julia, Julia, Julia"
0.9,0.9,the beatles (the white album),Birthday,"You say it's your birthday
It's my birthday too, yeah
They say it's your birthday
We're going to have a good time
I'm glad it's your birthday
Happy birthday to you
Yes we're going to a party party
Yes we're going to a party party
Yes we're going to a party party
I would like you to dance (Birthday)
Take a cha-cha-cha-chance (Birthday)
I would like you to dance (Birthday)
Dance
I would like you to dance (Birthday)
Take a cha-cha-cha-chance (Birthday)
I would like you to dance (Birthday)
Dance
You say it's your birthday
Well it's my birthday too, yeah
You say it's your birthday
We're going to have a good time
I'm glad it's your birthday
Happy birthday to you"
0.5,-0.5,the beatles (the white album),Yer Blues,"Yes I'm lonely want to die
Yes I'm lonely want to die
If I ain't dead already
Ooh girl you know the reason why
In the morning want to die
In the evening want to die
If I ain't dead already
Ooh girl you know the reason why
My mother was of the sky
My father was of the earth
But I am of the universe
And you know what it's worth
Yes I'm lonely want to die
Yes I'm lonely want to die
If I ain't dead already
Ooh girl you know the reason why
The eagle picks my eye
The worm he licks my bones
I feel so suicidal
Just like Dylan's Mr. Jones
Yes I'm lonely want to die
Yes I'm lonely want to die
If I ain't dead already
Ooh girl you know the reason why
Black cloud crossed my mind
Blue mist round my soul
Feel so suicidal
Even hate my rock and roll
Yes I'm lonely want to die
Yes I'm lonely want to die
If I ain't dead already
Ooh girl you know the reason why"
0.2,0.2,the beatles (the white album),Mother Nature's Son,"Born a poor young country boy
, Mother Nature's son
All day long I'm sitting singing songs for everyone
Sit beside a mountain stream, see her waters rise
Listen to the pretty sound of music as she flies
Find me in my field of grass, Mother Nature's son
Swaying daisies sing a lazy song beneath the sun
Mother Nature's son"
0.8,0.8,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,"Come on, come on, come on, come on, come on is such a joy, come on it's such a joy
Come on and take it easy, come on and take it easy, take it easy, take it easy
Everybody's got something to hide, except for me and my monkey
Hah, the deeper you go, the higher you fly, the higher you fly, the deeper you go
So come on, come on, come on it's such a joy, come on is such a joy
Come on and make it easy, come on and make it easy, take it easy, take it easy
Everybody's got something to hide, except for me and my monkey
Your inside is out, and your outside is in
Your outside is in, and you inside is out
So come on, ha, come on, ha, come on is such a joy
Come on it's such a joy, come on and make it easy, come on and make it easy
Take it easy, take it easy
Everybody's got something to hide except for me and my monkey
Come on, come on, come on, come on"
3.3,0.8,the beatles (the white album),Sexy Sadie,"Sexy Sadie what have you done?
You made a fool of everyone
You made a fool of everyone
Sexy Sadie ooh what have you done?
Sexy Sadie you broke the rules
You laid it down for all to see
You laid it down for all to see
Sexy Sadie oooh you broke the rules
One sunny day the world was waiting for a lover (Sadie)
She came along to turn on everyone
Sexy Sadie the greatest of them all
Sexy Sadie how did you know
The world was waiting just for you
The world was waiting just for you
Sexy Sadie oooh how did you know?
Sexy Sadie you'll get yours yet
However big you think you are
However big you think you are
Sexy Sadie oooh you'll get yours yet
We gave her everything we owned just to sit at her table
Just a smile would lighten everything
Sexy Sadie she's the latest and the greatest of them all
She made a fool of everyone
Sexy Sadie
However big you think you are
Sexy Sadie"
2.6,-0.1,the beatles (the white album),Helter Skelter,"When I get to the bottom
I go back to the top of the slide
Where I stop and turn
And I go for a ride
Till I get to the bottom and I see you again
Do you, don't you want me to love you?
I'm coming down fast but I'm miles above you
Tell me, tell me, tell me, come on tell me the answer!
Well you may be a lover but you ain't no dancer
Go Helter Skelter
Helter Skelter
Helter Skelter
Yeah
Will you, won't you want me to make you?
I'm coming down fast, but don't let me break you
Tell me, tell me, tell me the answer!
You may be a lover but you ain't no dancer
Look out!
Helter skelter
Helter skelter
Helter skelter
Look out!
'Cause here she comes
When I get to the bottom
I go back to the top of the slide
And I stop and I turn
And I go for a ride
And I get to the bottom and I see you again
Yeah, yeah
Well do you, don't you want me to make you?
I'm coming down fast but don't let me break you
Tell me, tell me, tell me your answer
You may be a lover but you ain't no dancer
Look out!
Helter skelter
Helter skelter
Helter skelter
Look out!
Helter skelter
She's coming down fast
Yes she is
Yes she is
Coming down fast
I got blisters on my fingers!"
0.6,0.6,the beatles (the white album),"Long, Long, Long","It's been a long long long time
How could I ever have lost you
When I loved you
It took a long long long time
Now I'm so happy I found you
How I love you
So many tears I was searching
So many tears I was wasting, oh
Now I can see you, be you
How can I ever misplace you
How I want you
Oh I love you
You know that I need you
Oh I love you"
0.4,-0.2,the beatles (the white album),Revolution I,"You say you want a revolution
Well, you know
We all want to change the world
You tell me that it's evolution
Well, you know
We all want to change the world
But when you talk about destruction
Don't you know that you can count me out, in
Don't you know it's going to be all right
All right, all right
You say you got a real solution
Well, you know
We'd all love to see the plan
You ask me for a contribution
Well, you know
We're doing what we can
But when you want money
For people with minds that hate
All I can tell is brother you have to wait
Don't you know it's going to be all right
All right, all right
Ah
Ah, ah, ah, ah, ah...
You say you'll change the constitution
Well, you know
We'd all love to change your head
You tell me it's the institution
Well, you know
You better free you mind instead
But if you go carrying pictures
of chairman Mao
You aren't going to make it with anyone anyhow
Don't you know it's going to be all right
All right, all right
All right, all right, all right
All right, all right, all right"
0.2,0,the beatles (the white album),Honey Pie,"She was a working girl
North of England way
Now she's hit the big time
In the USA
And if she could only hear me
This is what I'd say
Honey pie you are making me crazy
I'm in love but I'm lazy
So won't you please come home
Oh honey pie my position is tragic
Come and show me the magic
Of your Hollywood song
You became a legend of the silver screen
And now the thought of meeting you
Makes me weak in the knee
Oh honey pie you are driving me frantic
Sail across the Atlantic
To be where you belong
Honey pie come back to me, oh
Yeah
I like it like that, oh ah
I like this kind of hot kind of music
Hot kind of music
Play it to me, play it to me, Hollywood blues
Will the wind that blew her boat across the sea
Kindly send her sailing back to me?
Honey pie you are making me crazy
I'm in love but I'm lazy
So won't you please come home
Oooooooooooh oh
Oh oh oh oh oh oh oh
Honey pie, honey pie"
1,0.5,the beatles (the white album),Savoy Truffle,"Creme tangerine and Montelimar
A ginger sling with a pineapple heart
Coffee dessert, yes, you know it's good news
But you'll have to have them all pulled out
After the Savoy truffle
Cool cherry cream and a nice apple tart
I feel your taste all the time we're apart
Coconut fudge really blows down those blues
But you'll have to have them all pulled out
After the Savoy truffle
You might not feel it now
But when the pain cuts through
You're going to know and how
The sweat is going to fill your head
When it becomes too much
You're going to shout aloud
But you'll have to have them all pulled out
After the Savoy truffle
You know that what you eat you are
But what is sweet now, turns so sour
We all know Ob-La-Di-Bla-Da
But can you show me, where you are?
Creme tangerine and Montelimar
A ginger sling with a pineapple heart
Coffee dessert, yes, you know it's good news
But you'll have to have them all pulled out
After the Savoy truffle
Yes, you'll have to have them all pulled out
After the Savoy truffle"
0.2,0.2,the beatles (the white album),Cry Baby Cry,"Cry baby cry
Make your mother sigh
She's old enough to know better
The king of Marigold was in the kitchen
Cooking breakfast for the queen
The queen was in the parlour
Playing piano for the children of the king
Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry
The king was in the garden
Picking flowers for a friend who came to play
The queen was in the playroom
Painting pictures for the children's holiday
Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry
The duchess of Kircaldy always smiling
And arriving late for tea
The duke was having problems
With a message at the local Bird and Bee
Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry
At twelve o'clock a meeting round the table
For a seance in the dark
With voices out of nowhere
Put on specially by the children for a lark
Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry
Can you take me back where I came from
Can you take me back
Can you take me back where I came from
Brother, can you take me back
Can you take me back
Mm, can you take where I came from
Can you take me back"
5.7,0,the beatles (the white album),Revolution 9,"Number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number
Then there's this Welsh Rarebit wearing some brown underpants
About the shortage of grain in Hertfordshire
Everyone of them knew that as time went by
They'd get a little bit older and a little bit slower but
It's all the same thing, in this case manufactured by someone who's always
Umpteen your father's giving it diddly-i-dee
District was leaving, intended to pay for
Number 9, number 9
Who's to know?
Who was to know?
Number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9
I sustained nothing worse than
Also for example
Whatever you're doing
A business deal falls through
I informed him on the third night
When fortune gives
Right! Right!
Right, right, right, right!
Right!
Right!
I've missed all of that
It makes me a few days late
Compared with, like, wow!
And weird stuff like that
Taking our sides sometimes
Floral bark
Rouge doctors have brought this specimen
I have nobody's short-cuts, aha
With the situation
They are standing still
The plan, the telegram
Ooh ooh
Ooh
A man without terrors from beard to false
As the headmaster reported to me
My son he really can try as they do to find function
Tell what he was saying, and his voice was low and his hive high
And his eyes were low
Alright!
So the wife called me and we'd better go to see a surgeon
Or whatever to price it yellow underclothes
So, any road, we went to see the dentist instead
Who gave her a pair of teeth which wasn't any good at all
So I said I'd marry, join the bloody navy and went to sea
In my broken chair, my wings are broken and so is my hair
I'm not in the mood for whirling
Um da
Aaah
How?
Dogs for dogging, hands for clapping
Birds for birding and fish for fishing
Them for themming and when for whimming
Only to find the night-watchman
Unaware of his presence in the building
Onion soup
Industrial output
Financial imbalance
Thrusting it between his shoulder blades
The Watusi
The Twist
El dorado
Take this brother, may it serve you well
Maybe it's nothing
Aaah
Maybe it's nothing
What? What? Oh
Maybe even then
Impervious in London
Could be difficult thing
It's quick like rush for peace is
Because it's so much
It was like being naked
If you became naked"
0.5,0.5,the beatles (the white album),Good Night,"Now it's time to say good night
Good night, sleep tight
Now the sun turns out his light
Good night, sleep tight
Dream sweet dreams for me (Dream sweet)
Dream sweet dreams for you
Close your eyes and I'll close mine
Good night, sleep tight
Now the moon begins to shine
Good night, sleep tight
Dream sweet dreams for me (Dream sweet)
Dream sweet dreams for you
Mmmmmm
Mmmmmm
Mmmmmmmmmm
Close your eyes and I'll close mine
Good night, sleep tight
Now the moon begins to shine
Good night, sleep tight
Dream sweet dreams for me (Dream sweet)
Dream sweet dreams for you
Now it's time to say good night
Good night, sleep tight
Now the sun turns out his light
Good night, sleep tight
Dream sweet dreams for me (Dream sweet)
Dream sweet dreams for you
Good night, good night, everybody
Everybody everywhere
Good night"
1.3,0.6,yellow submarine,Yellow Submarine,"In the town where I was born
Lived a man who sailed to sea
And he told us of his life
In the land of submarines
So we sailed up to the sun
Till we found the sea of green
And we lived beneath the waves
In our yellow submarine
We all live in a yellow submarine
Yellow submarine, yellow submarine
We all live in a yellow submarine
Yellow submarine, yellow submarine
And our friends are all aboard
Many more of them live next door
And the band begins to play
We all live in a yellow submarine
Yellow submarine, yellow submarine
We all live in a yellow submarine
Yellow submarine, yellow submarine
Full speed ahead, Mr. Parker, full speed ahead
Full speed over here, sir
Action station, action station
Aye, aye, sir, fire
Heaven, heaven
As we live a life of ease
Everyone of us has all we need  (
has all we need
Sky of blue (
sky of blue
) and sea of green (
and sea of green
In our (In our) yellow submarine (
yellow submarine, ha-ha!
We all live in a yellow submarine
Yellow submarine, yellow submarine
We all live in a yellow submarine
Yellow submarine, yellow submarine
We all live in a yellow submarine
Yellow submarine, yellow submarine
We all live in a yellow submarine
Yellow submarine, yellow submarine"
0.6,-0.6,yellow submarine,Only a Northern Song,"If you're listening to this song
You may think the chords are going wrong
But they're not
We just wrote it like that
When you're listening late at night
You may think the band are not quite right
But they are
They just play it like that
It doesn't really matter what chords I play
What words I say or time of day it is
As it's only a Northern song
It doesn't really matter what clothes I wear
Or how I fare or if my hair is brown
When it's only a Northern song
If you think the harmony
Is a little dark and out of key
You're correct
There's nobody there
And I told you there's no one there"
2.2,0.4,yellow submarine,All Together Now,"One, two, three, four
Can I have a little more?
Five, six, seven, eight, nine, ten, I love you
A, B, C, D
Can I bring my friend to tea?
E, F, G, H, I, J, I love you
(Bom bom bom bompa bom) Sail the ship
(Bompa bom) Chop the tree
(Bompa bom) Skip the rope
(Bompa bom) Look at me
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
Black, white, green, red
Can I take my friend to bed?
Pink, brown, yellow, orange and blue, I love you
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(Bom bom bom bompa bom) Sail the ship
(Bompa bom) Chop the tree
(Bompa bom) Skip the rope
(Bompa bom) Look at me
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now
(All together now) All together now"
